As_of_Year,Respondent_ID,Agency_Code,Respondent_Name_TS,Respondent_City_TS,Respondent_State_TS,Respondent_ZIP_Code,Parent_Name_TS,Parent_City_TS,Parent_State_TS,Parent_ZIP_Code,Assets_000_Panel
2012,68-0295876,7,SIMONICH CORP DBA BANK OF COMM,SAN RAMON,CA,94583,,,,,0
2012,68-0309242,7,"CMG FINANCIAL, INC",SAN RAMON,CA,94583,,,,,100000
2012,68-0314095,7,CALIFORNIA MORTGAGE ADVISORS,SAN RAFAEL,CA,94903,CALIFORNIA MORTGAGE ADVISORS,SAN RAFAEL,CA,94903,500
2012,68-0539887,7,"AMERIPROFUNDING, INC",AUSTIN,TX,78759,,,,,40000
2012,68-0570826,7,"FIRST OPTION MORTGAGE, LLC",ATLANTA,GA,30339,,,,,941
2012,7007900004,7,CASTLE MORTGAGE CORPORATION,VESTAVIA HILLS,AL,35216,,,,,10000
2012,7015500006,7,HOWARD HANNA MORTGAGE SERVICES,PITTSBURGH,PA,15238,,,,,10000
2012,7020900006,7,"FIRST MORTGAGE SERVICE, INC",FARGO,ND,58103,,,,,10000
2012,7049700008,7,COMMONFUND MORTGAGE CORP,SYRACUSE,NY,13204,,,,,10000
2012,7053700008,7,JERSEY MORTGAGE COMPANY,CRANFORD,NJ,07016,,,,,10000
2012,7056000000,7,SIERRA PACIFIC MORTGAGE,FOLSOM,CA,95630,,,,,10000
2012,7066500003,7,"CMCF, INC",FAYETTEVILLE,NC,28314,,,,,10000
2012,7071400009,7,NATIONWIDE ADVANTAGE MORTGAGE,DES MOINES,IA,50391,,,,,31000
2012,7079100007,7,UNIFIRST MORTGAGE CORPORATION,GRAND JUNCTION,CO,81501,,,,,10000
2012,7079500000,7,MIDDLE TENNESSEE MORTGAGE,DICKSON,TN,37055,MIDDLE TENNESSEE HOLDING CO,DICKSON,TN,37055,10000
2012,7082200001,7,"GFI MORTGAGE BANKERS, INC.",NEW YORK,NY,10004,,,,,10000
2012,7099000002,7,AMERITRUST MORTGAGE CORP.,CRYSTAL LAKE,IL,60014,,,,,10000
2012,71-0232620,7,LOGAN FINANCE CORP.,BLYTHEVILLE,AR,72315-0551,,,,,11000
2012,71-0697350,7,FCS WESTERN ARKANSAS,RUSSELLVILLE,AR,72801,,,,,903912000
2012,71-0980800,7,"SPECTRA FUNDING, INC.",CARLSBAD,CA,92008,,,,,5980543
2012,7107600005,7,CUC MORTGAGE CORPORATION,ALBANY,NY,12205,CREDIT UNION ASSOCIATION OF NY,ALBANY,NY,12205,10000
2012,7126700006,7,"NEVADA MORTGAGE, INC.",HENDERSON,NV,89014,,,,,10000
2012,7140500002,7,SIBCY CLINE MORTGAGE SERVICES,CINCINNATI,OH,45236,,,,,10000
2012,7145700006,7,INTERSTATE HOME LOAN CTR INC,MELVILLE,NY,11747,,,,,10000
2012,7162800002,7,21ST MORTGAGE,KNOXVILLE,TN,37902,,,,,10000
2012,7166300005,7,"HOME FINANCING UNLIMITED, INC.",AUSTIN,TX,78746,,,,,10000
2012,7169400005,7,ROCKY MOUNTAIN MORTGAGE SPECIA,CENTENNIAL,CO,80112,,,,,10000
2012,7187200007,7,"FIRST MORTGAGE COMPANY, INC",BOISE,ID,83704,,,,,10000
2012,7197000003,7,QUICKEN LOANS,DETROIT,MI,48226,,,,,10000
2012,72-0506617,7,"UNITED BILT HOMES, LLC",SPRINGDALE,AR,72764,,,,,59713
2012,72-0593959,7,STANDARD MORTGAGE CORPORATION,NEW ORLEANS,LA,70139,,,,,31000
2012,72-1224272,7,"PIERREMONT MORTGAGE, INC.",SHREVEPORT,LA,71105,"PIERREMONT MORTGAGE, INC.",SHREVEPORT,LA,71105,1004
2012,72-1441479,7,"GMFS, LLC",BATON ROUGE,LA,70806,,,,,10000
2012,72-1505298,7,"ASSURANCE FINANCIAL GROUP, LLC",BATON ROUGE,LA,70809,,,,,1000000
2012,72-1537112,7,"ADAIR FINANCIAL SERVICES, LLC",VANCOUVER,WA,98683,,,,,68697
2012,72-1545376,7,FIRST CALIFORNIA MORTGAGE CO.,PETALUMA,CA,94954,,,,,10000
2012,7229000002,7,COMMUNITY MORTGAGE CORPORATION,CORDOVA,TN,38018,,,,,10000
2012,7230000003,7,EQUITY NOW INC.,NEW YORK,NY,10019,,,,,10000
2012,7245000003,7,"ANCHOR MORTGAGE SERVICES, INC.",MONTGOMERY,AL,36106,,,,,1500
2012,7248700009,7,PREFERRED MORTGAGE CORP.,SAN JUAN,PR,00926,,,,,10000
2012,7253300001,7,"SUBURBAN MORTGAGE, INC.",PHOENIX,AZ,85020,,,,,10000
2012,7257500009,7,ACADEMY MORTGAGE CORPORATION,SANDY,UT,84094,,,,,10000
2012,7258600006,7,MEYER MORTGAGE CORPORATION,BOWLING GREEN,KY,42102-9050,,,,,10000
2012,7269800002,7,MORTGAGE FUNDING,SANTA BARBARA,CA,93120-2580,,,,,11544000
2012,7272800006,7,UNITED SECURITY FINANCIAL,MURRAY,UT,84107,,,,,10000
2012,7275700004,7,TBI MORTGAGE COMPANY,HORSHAM,PA,19044,,,,,10000
2012,7280100005,7,FIRST SAVINGS MORTGAGE CORPORA,MCLEAN,VA,22102,FIRST SAVINGS MORTGAGE CORPORA,MCLEAN,VA,22102,10000
2012,7291100002,7,ALLEN TATE MORTGAGE SERVICES,CHARLOTTE,NC,28262,,,,,10000
2012,73-1432800,7,"FIRST AMERICAN MORTGAGE, INC.",YUKON,OK,73099,,,,,1749
2012,73-1545233,7,FIRST MORTGAGE COMPANY LLC,OKLAHOMA CITY,OK,73116,,,,,28000
2012,73-1577221,7,GATEWAY MORTGAGE GROUP LLC,TULSA,OK,74112,,,,,10000
2012,7310100001,7,"AMERICAN HOME MORTGAGE, INC.",ATLANTA,GA,30342,,,,,10000
2012,7325600006,7,OAKTREE FUNDING CORPORATION,UPLAND,CA,91786,,,,,10000
2012,7327200005,7,PREMIER MORTGAGE SERVICES INC,PUEBLO,CO,81008,PREMIER MORTGAGE SERVICES INC,PUEBLO,CO,81008,10000
2012,7332300002,7,ADVANCE MORTGAGE CORPORATION,OVERLAND PARK,KS,66210,,,,,10000
2012,7335000009,7,AMBECK MORTGAGE ASSOCIATES,MODESTO,CA,95350,,,,,10000
2012,74-2463950,7,TRI STATE MORTGAGE CO,EL PASO,TX,79905,,,,,3885
2012,74-2492650,7,"HOMETOWN MORTGAGE COMPANY, INC",MCALLEN,TX,78504-3012,,,,,10000
2012,74-2508160,7,SWBC MORTGAGE CORP,SAN ANTONIO,TX,78216,SWBC,SAN ANTONIO,TX,78216,502411
2012,74-2884353,7,PATRIOT MORTGAGE COMPANY,EL PASO,TX,79924,,,,,100000
2012,74-3050221,7,TOWNSTONE FINANCIAL INC,CHICAGO,IL,60607,,,,,10000
2012,74-3061159,7,HOMEPROMISE CORPORATION,GREENCASTLE,PA,17225,,,,,100000
2012,7416700009,7,INTERCOASTAL MORTGAGE COMPANY,FAIRFAX,VA,22030,,,,,10000
2012,7426300003,7,RESOURCE LENDERS INC,FRESNO,CA,93711,,,,,10000
2012,7442300004,7,FIRST HOME MORTGAGE,BALTIMORE,MD,21236,,,,,10000
2012,7498400004,7,UTAH MORTGAGE LOAN CORP,MIDVALE,UT,84047,,,,,10000
2012,75-1794257,7,GREAT WESTERN FINANCIAL SVCS,PLANO,TX,75093,,,,,10000
2012,75-2269700,7,HIGHLANDS RESIDENTIAL MORTGAGE,DALLAS,TX,75243,,,,,40000
2012,75-2511480,7,WILLOW BEND MORTGAGE,PLANO,TX,75093,,,,,22642
2012,75-2585326,7,"COUNTRYPLACE MORTGAGE, LTD.",ADDISON,TX,75001,COUNTRYPLACE ACCEPTANCE CORP,ADDISON,TX,75001,10000
2012,75-2623852,7,INTEGRITY MORTGAGE CORP OF TX,DALLAS,TX,75243,INTEGRITY MORTGAGE CORP OF TEX,DALLAS,TX,75243,7939
2012,75-2674544,7,"SOUTHWEST FUNDING, LP",DALLAS,TX,75243,,,,,10000
2012,75-2694910,7,"R. H. LENDING, INC.",COLLEYVILLE,TX,76034,,,,,10000
2012,75-2695327,7,EVERETT FINANCIAL INC,DALLAS,TX,75254,,,,,3642
2012,75-2725402,7,NTFN,PLANO,TX,75093,,,,,10000
2012,75-2791828,7,"CENDERA FUNDING, INC.",FORT WORTH,TX,76116,,,,,1141
2012,75-2821496,7,"LRS FINANCIAL NETWORK, INC.",MIDLAND,TX,79705-6439,,,,,11322
2012,75-2838184,7,ARK-LA-TEX FINANCIAL SERVICES,PLANO,TX,75024,,,,,10000
2012,75-2887599,7,4TRUST MORTGAGE INC,FORT WORTH,TX,76109,,,,,10000
2012,75-2888366,7,"THE LENDING PARTNERS, LLC",PLANO,TX,75024,,,,,10000
2012,75-2921540,7,NATIONSTAR MORTGAGE LLC,LEWISVILLE,TX,75067,NATIONSTAR MORTGAGE HOLDINGS,LEWISVILLE,TX,75067,10000
2012,75-2930700,7,"CERTIFIED FUNDING, L.P.",DALLAS,TX,75252,,,,,10000
2012,75-3005236,7,"REVERSE MORTGAGE USA, INC.",AUSTIN,TX,78730-1123,,,,,3305
2012,75-3170028,7,"PACIFIC UNION FINANCIAL, LLC",IRVING,TX,75063,,,,,40000
2012,7505400005,7,STEARNS LENDING,SANTA ANA,CA,92707,,,,,10000
2012,7505700008,7,PRAIRIE MORTGAGE COMPANY,CHICAGO,IL,60603,,,,,10000
2012,7516800003,7,FIRST GUARANTY MORTGAGE CORP,TYSONS CORNER,VA,22182,FIRST GUARANTY MORTGAGE CORPOR,TYSONS CORNER,VA,22182,10000
2012,7523800002,7,UNITED NORTHERN MORTGAGE BANKE,LEVITTOWN,NY,11756,,,,,10000
2012,7527300003,7,NVR MORTGAGE FINANCE INC,CANONSBURG,PA,15317,,,,,10000
2012,7545800001,7,UNITED MORTGAGE CORP,MELVILLE,NY,11747,,,,,10000
2012,7548100004,7,"MMS MORTGAGE SERVICES, LTD",FARMINGTON HILLS,MI,48331,,,,,5598
2012,7552800000,7,"WALL STREET MORTGAGE BANKERS,",LAKE SUCCESS,NY,11042,,,,,10000
2012,7559200004,7,F-M MORTGAGE CORPORATION,FARGO,ND,58103,,,,,10000
2012,7568300002,7,"GREENTREE MORTGAGE CO., L.P.",MARLTON,NJ,08053,,,,,31000
2012,7570000007,7,"FIRST CHOICE MORTGAGE, INC.",AUGUSTA,GA,30907,"FIRST CHOICE MORTGAGE, INC.",AUGUSTA,GA,30907,482438
2012,7573700002,7,BLAIR SERVICES OF AMERICA INC,MELVILLE,NY,11747,,,,,10000
2012,7591300002,7,WHOLESALE CAPITAL CORPORATION,MORENO VALLEY,CA,92557,,,,,10000
2012,76-0236067,7,CORNERSTONE MORTGAGE COMPANY,HOUSTON,TX,77027,,,,,57509481
2012,76-0316927,7,ALLQUEST HOME MORTGAGE CORPORA,HOUSTON,TX,77092,,,,,10000
2012,76-0448253,7,HOUSTONIAN MORTGAGE GROUP INC,STAFFORD,TX,77477,,,,,17008
2012,76-0454396,7,REPUBLIC STATE MORTGAGE CO.,HOUSTON,TX,77005,,,,,10000
2012,76-0500063,7,HOUSTON CAPITAL MORTGAGE,HOUSTON,TX,77056,,,,,7200000
2012,76-0503625,7,FAIRWAY INDEPENDENT MORT. CORP,SUN PRAIRIE,WI,53590,,,,,10000
2012,76-0512299,7,MORTGAGE FACTORY INC.,HOUSTON,TX,77057,,,,,10000
2012,76-0561995,7,NETWORK FUNDING LP,HOUSTON,TX,77042,,,,,43942
2012,76-0573460,7,AMERICA'S CHOICE HOME LOANS LP,HOUSTON,TX,77024,,,,,8352
2012,76-0578435,7,HOMETRUST MORTGAGE COMPANY,HOUSTON,TX,77056,,,,,10000
2012,76-0586058,7,TXL MORTGAGE CORPORATION,HOUSTON,TX,77043,,,,,100000
2012,76-0589582,7,SUTHERLAND MORTGAGE SERVICES,HOUSTON,TX,77036,"ADVENTITY, INC.",NEW YORK,NY,10017,37000
2012,76-0629353,7,FIRST CONTINENTAL MORTGAGE LTD,HOUSTON,TX,77072,,,,,10000
2012,76-0632870,7,RMC VANGUARD MORTGAGE CORP,HOUSTON,TX,77008,,,,,20000
2012,76-0678163,7,"PRIORITY HOME MORTGAGE, L.P.",HOUSTON,TX,77072,,,,,10
2012,76-0718556,7,FINANCIAL FUNDING SOLUTIONS,LITTLETON,CO,80123,,,,,394
2012,7608800001,7,FIRST INTEGRITY MORTGAGE SERVI,ST. LOUIS,MO,63146,,,,,10000
2012,7621100007,7,MORTGAGE FINANCIAL INC.,TEWKSBURY,MA,01876,,,,,10000
2012,7635500004,7,SECURITYNATIONAL MORTGAGE COMP,MURRAY,UT,84123,,,,,10000
2012,7638200000,7,WESTSTAR MORTGAGE CORPORATION,IRVING,TX,45028,WESTSTAR MORTGAGE CORPORATION,ALBUQUERQUE,NM,87110,26864
2012,7658800002,7,AMERISOUTH MORTGAGE COMPANY,CHARLOTTE,NC,28227,,,,,10000
2012,7667200009,7,PLATINUM HOME MORTAGE CORP,ROLLING MEADOWS,IL,60008,,,,,10000
2012,7673900008,7,CUSO MORTGAGE CORPORATION,HAMPDEN,ME,04444,,,,,10000
2012,7674000006,7,VITEK MORTGAGE GROUP,SACRAMENTO,CA,95825,,,,,10000
2012,7682400005,7,WINTERWOOD MORTGAGE GROUP LLC,GREENWOOD,IN,46142,,,,,1014
2012,7687600009,7,MORTGAGE 1 INCORPORATED,STERLING HEIGHTS,MI,48314,,,,,9135
2012,77-0158990,7,GOLDEN EMPIRE MORTGAGE INC,BAKERSFIELD,CA,93309,,,,,10000
2012,77-0329262,7,MID VALLEY SERVICES INC,FRESNO,CA,93711,,,,,12222
2012,77-0455415,7,"KINGS MORTGAGE SERVICES, INC.",VISALIA,CA,93291,,,,,534
2012,77-0556943,7,RMR FINANCIAL LLC,LOS GATOS,CA,95032,,,,,676541
2012,77-0563974,7,"JAC FINANCIAL, INC.",SAN JOSE,CA,95125,,,,,10000
2012,77-0575554,7,SANTA CRUZ HOME FINANCE,SANT CRUZ,CA,95062,,,,,10000
2012,77-0605392,7,NATIONS LENDING CORPORATION,INDEPENDENCE,OH,44131,,,,,4410
2012,7702900008,7,LEADER MORTGAGE COMPANY,ARLINGTON,MA,02474,,,,,10000
2012,7705300001,7,"KEY MORTGAGE SERVICES, INC",SCHAUMBURG,IL,60173,BAIRD & WARNER REAL ESTATE,CHICAGO,IL,60603,10000
2012,7734800004,7,"MORTGAGE AMERICA, INC.",WHITEHALL,PA,18052,"MORTGAGE AMERICA, INC.",WHITEHALL,PA,18052,10000
2012,7748100001,7,DENVER MORTGAGE COMPANY,ENGLEWOOD,CO,80111,,,,,10000
2012,7756300009,7,"AMERICAN EQUITY MORTGAGE, INC.",ST. LOUIS,MO,63146,,,,,10000
2012,7774500004,7,"GATEWAY FUNDING DMS, LP",HORSHAM,PA,19044,,,,,10000
2012,7776400006,7,HOMESTEAD FUNDING CORP.,ALBANY,NY,12205,,,,,10000
2012,7776600008,7,"1ST PRIORITY MORTGAGE, INC.",WILLIAMSVILLE,NY,14221,,,,,10000
2012,7810600004,7,PROVIDENT FUNDING ASSOCIATES,SAN BRUNO,CA,94066,,,,,10000
2012,7811300008,7,REAL ESTATE MORTGAGE NETWORK,EDISON,NJ,08837,,,,,10000
2012,7820500001,7,"MORTGAGE MASTER, INC.",WALPOLE,MA,02081,,,,,11250346
2012,7827400005,7,GUARANTEE HOME LOANS,FRESNO,CA,93720,GUARANTEE HOME LOANS,FRESNO,CA,93710,433954
2012,7851800005,7,ALLIED MORTGAGE GROUP,BALA CYNWYD,PA,19004,,,,,10000
2012,7868800008,7,SUPERIOR MORTGAGE SERVICES LLC,ALBUQUERQUE,NM,87122,,,,,10000
2012,7884700008,7,HOMEBUYER'S RESOURCE GROUP LLC,BATON ROUGE,LA,70808,,,,,10000
2012,7885700004,7,"MEMBERS MORTGAGE COMPANY, INC.",WOBURN,MA,01801,,,,,10000
2012,7893200005,7,"PINNACLE MORTGAGE GROUP, INC",LAKEWOOD,CO,80235,,,,,10000
2012,7893700000,7,WATSON MORTGAGE CORP,JACKSONVILLE,FL,32211,,,,,10000
2012,7897900007,7,UNION CAPITAL MORTGAGE CORP,MENTOR,OH,44060,,,,,10000
2012,7902600002,7,"CLIFFCO, INC",WESTBURY,NY,11590,,,,,10000
2012,7909900008,7,"THE CARROLL MORTGAGE GROUP, IN",LITTLE ROCK,AR,72205,,,,,10000
2012,7918100004,7,FIRST REPUBLIC MORTGAGE,INDIANAPOLIS,IN,46216,,,,,10000
2012,7927200007,7,IFREEDOM DIRECT CORPORATION,SLC,UT,84109,,,,,10000
2012,7929000008,7,HOWARD HANNA MORTGAGE SERVICES,CLEVELAND,OH,44113,,,,,10000
2012,7976700006,7,UNIVERSAL AMERICAN MTG. OF CA,MIAMI,FL,33172,,,,,10000
2012,7983500003,7,"MICHIGAN MUTUAL, INC. D/B/A FI",PORT HURON,MI,48060,,,,,35000000
2012,7992700007,7,AMERICAN PACIFIC MORTGAGE CORP,ROSEVILLE,CA,95661,,,,,10000
2012,7993700003,7,FIRST SECURITY MORTGAGE,TAMPA,FL,33618,,,,,10000
2012,80-0051964,7,GUARANTEE MORTGAGE CORPORATION,SAN RAFAEL,CA,94901,,,,,10000
2012,80-0233937,7,"EXCEL MORTGAGE SERVICING, INC",IRIVINE,CA,92612,,,,,32120
2012,80-0312140,7,"WALKER & DUNLOP, LLC",BETHESDA,MD,20814,,,,,552596
2012,81-0615913,7,MORTGAGE MANAGEMENT CONSULTANT,PALMDALE,CA,93551,,,,,1012848
2012,83-0171636,7,"WALLICK AND VOLK, INC",CHEYENNE,WY,82001,,,,,10000
2012,83-0310268,7,MORTGAGE INVESTORS GROUP,KNOXVILLE,TN,37923,,,,,10000
2012,83-0345906,7,OPEN MORTGAGE LLC,AUSTIN,TX,78737,,,,,10000
2012,83-0446200,7,STARBOARD FINANCIAL MANAGEMENT,GILBERT,AZ,85234-2807,,,,,7966
2012,84-0849361,7,UNIVERSAL LENDING CORPORATION,DENVER,CO,80224,,,,,10000
2012,84-1040263,7,"CHERRY CREEK MORTGAGE CO., INC",GREENWOOD VILLAGE,CO,80111,,,,,10000
2012,84-1347792,7,THE MORTGAGE COMPANY,CENTENNIAL,CO,80112,,,,,5768
2012,84-1496821,7,MEGASTAR FINANCIAL CORP,DENVER,CO,80204,,,,,10000
2012,84-1553724,7,CENTENNIAL LENDING LLC,LONGMONT,CO,80504,"CENTENNIAL LENDING, LLC",LONGMONT,CO,80504,3406000
2012,84-1564935,7,MORTGAGE SOLUTIONS OF COLORADO,COLORADO SPRINGS,CO,80918,,,,,10000
2012,84-1599785,7,"DHA FINANCIAL, INC.",ENGLEWOOD,CO,80112,,,,,1545
2012,84-1674410,7,WELCOME HOME FINANCE,CRANBERRY TWP,PA,16066,,,,,10000
2012,86-0415227,7,NOVA HOME LOANS,TUCSON,AZ,85711,,,,,10000
2012,86-0443435,7,CFS MORTGAGE CORPORATION,PHOENIX,AZ,85020,CFS MORTGAGE CORPORATION,PHOENIX,AZ,85020,6297
2012,86-0628165,7,"CLEARPOINTE CAPITAL, INC",MILWAUKEE,WI,53217-0084,,,,,10000
2012,86-0634557,7,AMERIFIRST FINANCIAL INC,MESA,AZ,85203,,,,,96267
2012,86-0806399,7,THE LENDING COMPANY,PHOENIX,AZ,85054,,,,,40000
2012,86-0860478,7,PRIMARY RESIDENTIAL MORTGAGE,SALT LAKE CITY,UT,84116,,,,,242587
2012,86-0953952,7,"IMORTGAGE.COM, INC.",SCOTTSDALE,AZ,85251,,,,,10000
2012,86-0979719,7,"HUNTER FINANCIAL GROUP, LLC",TEMPE,AZ,85284,,,,,17778
2012,86-1092244,7,VERITAS FUNDING,MURRAY,UT,84107,,,,,12500
2012,87-0567410,7,"AXIOM FINANCIAL, LLC",SANDY,UT,84070,"PHH HOME LOANS, LLC",MT. LAUREL,NJ,08054,10000
2012,87-0623581,7,CITYWIDE HOME LOANS,SALT LAKE CITY,UT,84107,,,,,10000
2012,87-0676486,7,REPUBLIC MORTGAGE HOME LOANS,MURRAY,UT,84107-4848,,,,,10000
2012,87-0682600,7,"RANLIFE, INC.",SALT LAKE CITY,UT,84101,,,,,3304
2012,87-0691650,7,AVEX FUNDING CORPORATION,MILPITAS,CA,95035,,,,,27000
2012,88-0209429,7,ALL WESTERN MORTGAGE,LAS VEGAS,NV,89113,,,,,1175181
2012,88-0505956,7,SOUTHERN FIDELITY MORTGAGE LLC,LAS VEGAS,NV,89113,,,,,10000
2012,90-0724148,7,"FLAGSHIP FINANCIAL SERVICES, L",FORT LAUDERDALE,FL,33309,,,,,10000
2012,91-1374387,7,EVERGREEN MONEYSOURCE MORTGAGE,BELLEVUE,WA,98005,,,,,10000
2012,91-1395192,7,"NETWORK MORTGAGE SERVICES, INC",LYNNWOOD,WA,98036,,,,,10000
2012,91-1465333,7,"WESTWOOD MORTGAGE, INC.",SEATTLE,WA,98115,,,,,608
2012,91-1741613,7,"TMBG, INC.",EVERETT,WA,98208,,,,,9043
2012,91-1780488,7,"SUMMIT FUNDING, INC.",SACRAMENTO,CA,95864,,,,,1000000
2012,91-1835794,7,THE LEGACY GROUP,BELLEVUE,WA,98004,,,,,12000
2012,91-1841798,7,"EQUITY HOME MORTGAGE, LLC",TIGARD,OR,97223,,,,,3437
2012,91-1913382,7,NORTHWEST MORTGAGE ALLIANCE LL,BELLEVUE,WA,98004,,,,,3216
2012,91-2006136,7,NORTHWEST FARM CREDIT SERVICES,SPOKANE,WA,99220,NORTHWEST FARM CREDIT SERVICES,SPOKANE,WA,99220,4658882
2012,92-0164378,7,"RESIDENTIAL MORTGAGE, LLC",ANCHORAGE,AK,99503,NORTHRIM BANK,ANCHORAGE,AK,99503,106268
2012,93-1180672,7,"NORTHWEST MORTGAGE GROUP, INC",PORTLAND,OR,97223,,,,,87749
2012,93-1190071,7,W. J. BRADLEY MORTGAGE CAPITAL,DENVER,CO,80206,,,,,10000
2012,93-1231049,7,SUMMIT MORTGAGE CORPORATION,PORTLAND,OR,97239,,,,,1000000
2012,93-1248952,7,"DIRECTORS MORTGAGE, INC",LAKE OSWEGO,OR,97035,,,,,10000
2012,93-1296762,7,"MORTGAGE EXPRESS, LLC",PORTLAND,OR,97223,,,,,10000
2012,93-1301081,7,"MORTGAGE TRUST, INC.",PORTLAND,OR,97239,"MORTGAGE TRUST, INC.",PORTLAND,OR,97239,10000
2012,94-2479776,7,REDWOOD MORTGAGE CORP.,REDWOOD CITY,CA,94063,,,,,10000
2012,94-3159818,7,ALLIANT CAPITAL,PLANO,TX,75093,ALLIANT CAPITAL,SOUTHFIELD,MI,48034,10000
2012,94-3169132,7,BAY VALLEY MORTGAGE GROUP,HAYWARD,CA,94541,,,,,93834
2012,94-3195577,7,FIRST PRIORITY FINANCIAL INC,FAIRFIELD,CA,94534,,,,,19696
2012,94-3424042,7,"CMCO MORTGAGE, LLC DBA HOME LE",MIDDLEBURG HEIGHTS,OH,44130,,,,,10000
2012,9406900007,7,COMMUNITY DEVELOPMENT CORP.,BROWNSVILLE,TX,78520,,,,,10000
2012,95-2960716,7,FIRST MORTGAGE CORPORATION,ONTARIO,CA,91762,,,,,10000
2012,95-3363852,7,MONARCH FUNDING CORP,ANAHEIM,CA,92807,,,,,10000
2012,95-3821253,7,SOUTH PACIFIC FINANCIAL CORPOR,RANCHO CUCAMONGA,CA,91730,,,,,10000
2012,95-3990375,7,SKYLINE FINANCIAL CORP.,CALABASAS,CA,91301,,,,,10000
2012,95-4196389,7,AMERICAN FINANCE HOUSE LARIBA,PASADENA,CA,91101-2126,AMERICAN FINANCE HOUSE LARIBA,PASADENA,CA,91101-2126,10000
2012,95-4234730,7,RIGHT START MORTGAGE,PASADENA,CA,91107,,,,,3153
2012,95-4399912,7,"PROF. CONS. FIN. GRP., INC.",TEMPLE CITY,CA,91780,,,,,2447
2012,95-4441070,7,DEL SUR CORPORATION,SAN FERNANDO,CA,91340,,,,,10000
2012,95-4458743,7,SURETY FINANCIAL SERVICES,SHERMAN OAKS,CA,91403,SURETY FINANCIAL SERVICES,SHERM OAKS,CA,91403,40000
2012,95-4462959,7,"A. K. T. AMERICAN CAPITAL, INC",EL SEGUNDO,CA,90245,,,,,1000
2012,95-4482547,7,MORTGAGE CAPITAL ASSOCIATES,LOS ANGELES,CA,90064,,,,,10000
2012,95-4523866,7,SHEA MORTGAGE INC.,SCOTTSDALE,AZ,85260,,,,,10000
2012,95-4535105,7,"THE MORTGAGE HOUSE, INC.",WOODLAND HILLS,CA,91367,,,,,10000
2012,95-4539084,7,"PMAC LENDING SERVICES, INC",CHINO HILLS,CA,91709,,,,,10000
2012,95-4588714,7,"AUGUSTA FINANCIAL, INC",NEWHALL,CA,91321,,,,,10000
2012,95-4623407,7,PROSPECT MORTGAGE LLC,SHERMAN OAKS,CA,91403,,,,,10000
2012,95-4671903,7,MEGA CAPITAL FUNDING INC,CALABASAS,CA,91302,,,,,10000
2012,95-4762204,7,LENOX FINANCIAL MORTGAGE CORP,SANTA ANA,CA,92707,,,,,39000
2012,95-4769926,7,COMMUNITY MORTGAGE FUNDING,3201 W TEMPLE,CA,91768,FARMERS INSURANCE GROUP FCU,LOS ANGELES,CA,91754,500000
2012,95-4866828,7,AMERICAN FINANCIAL NETWORK INC,CHINO HILLS,CA,91709,,,,,10000
2012,99-0354748,7,FARM CREDIT SERVICES OF HAWAII,HONOLULU,HI,96819,,,,,80232
2012,9900000375,7,ST. JAMES MORTGAGE CORP.,BLOOMFIELD HILLS,MI,48304,,,,,10000
2012,0000012311,9,THE HUNTINGTON NATIONAL BANK,COLUMBUS,OH,43235,,,,,54183383
2012,0000035570,9,INVESTORS BANK,SHORT HILLS,NJ,07078,,,,,10674891
2012,0000060143,9,COMERICA BANK,HOUSTON,TX,77092,,,,,60970527
2012,0000063069,9,CITY NATIONAL BANK,LOS ANGELES,CA,90071,,,,,23303645
2012,0000067311,9,FIRSTMERIT BANK NA,AKRON,OH,44308-1103,FIRSTMERIT CORPORATION,AKRON,OH,44308-0216,14420570
2012,0000075633,9,BMO HARRIS BANK N.A.,CHICAGO,IL,60603-4096,,,,,97264044
2012,0000093721,9,FIRST CITIZENS BANK,COLUMBIA,SC,29201-0029,FIRST CITIZENS BANCORPORATION,COLUMBIA,SC,29201-0029,8103953
2012,0000143662,9,UMPQUA BANK,ROSEBURG,OR,97470,UMPQUA HOLDINGS CORPORATION,PORTLAND,OR,97258,11556684
2012,0000146672,9,FLAGSTAR BANK,TROY,MI,48098-2639,FLAGSTAR BANCORP,TROY,MI,48098-2639,13623469
2012,0000170716,9,BANCO BILBAO VIZCAYA ARGENTARI,SAN JUAN,PR,00936,BANCO BILBAO VIZCAYA ARGENTARI,SAN JUAN,PR,00936,5016217
2012,0000197478,9,EAST WEST BANK,EL MONTE,CA,91731,EAST WEST BANKCORP INC,PASADENA,CA,91101,21962377
2012,0000210434,9,THE NORTHERN TRUST COMPANY,CHICAGO,IL,60603,THE NORTHERN TRUST COMPANY,CHICAGO,IL,60603,99831232
2012,0000212465,9,"UNION BANK, N.A.",SAN FRANCISCO,CA,94104-1302,UNIONBANCAL CORPORATION,SAN FRANCISCO,CA,94104-1302,88967536
2012,0000214807,9,DEUTSCHE BANK TRUST COMPANY AM,NEW YORK,NY,10005,DEUTSCHE BANK TRUST CORPORATIO,NEW YORK,NY,10005,51180000
2012,0000229801,9,VALLEY NATIONAL BANK,WAYNE,NJ,07470,,,,,14186679
2012,0000233031,9,REGIONS BANK,BIRMINGHAM,AL,35203,REGIONS BANK,BIRMINGHAM,AL,35203,123368203
2012,0000266271,9,TCF NATIONAL BANK,SIOUX FALLS,SD,57106-4331,TCF FINANCIAL CORPORATION,WAYZATA,MN,55391-1693,19007020
